local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771961035.860,7,12,1,-2493.10,2336.40,2029.10,255,2502810
1771961035.860,7,13,1,-1119.30,386.90,1467.20,255,2502810
1771961035.860,7,14,1,-1079.20,210.40,1439.60,255,2502810
1771961035.860,7,15,1,-1424.70,145.30,1519.60,255,2502810
1771961035.861,1,0,1,136.10,444.10,695.90,5,2526350
1771961035.861,1,1,1,167.10,394.90,690.50,5,2526350
1771961035.861,1,2,1,192.90,346.60,689.70,5,2526350
1771961035.861,1,3,1,206.10,293.80,689.40,5,2526350
1771961035.861,1,4,1,143.60,453.90,634.30,5,2526350
1771961035.861,1,5,1,171.50,398.30,631.70,5,2526350
1771961035.861,1,6,1,194.20,347.10,630.90,5,2526350
1771961035.861,1,7,1,214.30,294.90,631.70,5,2526350
1771961035.861,1,8,1,644.60,1106.80,463.80,5,2526350
1771961035.861,1,9,1,770.80,858.20,475.30,5,2526350
1771961035.861,1,10,1,861.00,623.30,480.60,5,2526350
1771961035.861,1,11,1,239.80,298.30,571.40,5,2526350
1771961035.861,1,12,1,600.70,1049.50,194.50,5,2526350
1771961035.861,1,13,1,758.60,848.80,207.20,5,2526350
1771961035.861,1,14,1,831.40,611.10,230.50,5,2526350
1771961035.861,1,15,1,225.30,296.40,509.10,255,2526350
1771961035.861,2,0,1,277.20,332.90,716.10,5,2526366
1771961035.861,2,1,1,459.60,285.80,784.60,5,2526366
1771961035.861,2,2,1,450.40,172.60,780.80,5,2526366
1771961035.861,2,3,1,462.40,47.60,799.20,5,2526366
1771961035.861,2,4,1,326.80,353.40,646.20,5,2526366
1771961035.861,2,5,1,516.90,293.30,668.50,5,2526366
1771961035.861,2,6,1,486.40,167.90,664.50,5,2526366
1771961035.861,2,7,1,562.20,6.30,679.70,5,2526366
1771961035.861,2,8,1,1050.40,653.20,457.20,5,2526366
1771961035.861,2,9,1,436.30,282.70,548.70,5,2526366
1771961035.861,2,10,1,443.20,173.60,547.80,5,2526366
1771961035.861,2,11,1,465.10,46.50,540.60,5,2526366
1771961035.861,2,12,1,263.50,327.20,496.50,5,2526366
1771961035.861,2,13,1,358.80,272.50,464.00,5,2526366
1771961035.861,2,14,1,381.70,181.70,454.40,5,2526366
1771961035.861,2,15,1,395.00,75.50,437.50,255,2526366
1771961035.861,3,0,1,1248.50,-747.90,54.90,255,2528865
1771961035.861,3,1,1,526.40,-307.30,393.90,255,2528865
1771961035.861,3,2,1,505.40,-178.10,402.70,255,2528865
