local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1771900220.494,1,1,1,2809.90,1420.30,1963.60,255,1442041
1771900220.494,1,2,1,1821.90,1618.50,1647.50,255,1442041
1771900220.494,1,3,1,1255.10,1801.80,1534.20,5,1442041
1771900220.494,1,4,1,2105.90,562.30,1015.40,255,1442041
1771900220.494,1,5,1,1428.80,848.20,938.40,255,1442041
1771900220.494,1,6,1,1866.70,1652.80,1042.20,255,1442041
1771900220.494,1,7,1,733.50,1122.00,886.00,5,1442041
1771900220.494,1,8,1,2908.00,667.90,376.60,255,1442041
1771900220.494,1,9,1,2541.80,1309.20,401.60,255,1442041
1771900220.494,1,10,1,1880.00,1663.10,454.20,5,1442041
1771900220.494,1,11,1,1293.00,1851.10,491.60,5,1442041
1771900220.494,1,12,1,1565.30,491.20,137.80,255,1442041
1771900220.494,1,13,1,1469.00,864.80,136.20,255,1442041
1771900220.494,1,14,1,1188.60,1132.50,181.80,255,1442041
1771900220.494,1,15,1,943.00,1395.00,176.80,255,1442041
1771900220.494,3,0,1,1302.40,-752.50,1282.00,255,1445481
1771900220.494,3,1,1,1693.40,-468.20,1409.00,255,1445481
1771900220.494,3,2,1,1611.90,-63.20,1375.00,5,1445481
1771900220.494,3,3,1,1886.30,473.60,1543.80,5,1445481
1771900220.494,3,4,1,2516.00,-1255.20,1091.50,255,1445481
1771900220.494,3,5,1,899.70,-363.70,853.60,255,1445481
1771900220.494,3,6,1,2034.00,-7.60,1004.20,255,1445481
1771900220.494,3,7,1,1328.00,242.40,922.20,5,1445481
1771900220.494,3,8,1,1684.30,-910.70,525.60,255,1445481
1771900220.494,3,9,1,793.50,-349.80,659.10,255,1445481
1771900220.494,3,10,1,771.90,-173.80,662.00,255,1445481
1771900220.494,3,11,1,1965.50,506.40,485.50,5,1445481
1771900220.494,3,12,1,634.10,-475.70,516.20,255,1445481
1771900220.494,3,13,1,719.80,-340.10,496.30,5,1445481
1771900220.494,3,14,1,745.40,-177.30,485.60,5,1445481
1771900220.494,3,15,1,2033.10,534.40,-111.00,5,1445481
1771900220.494,2,0,1,1781.30,-430.10,1496.70,255,1442091
1771900220.494,2,1,1,2058.00,4.50,1561.40,255,1442091
1771900220.494,2,2,1,2077.20,518.80,1569.40,5,1442091
1771900220.494,2,3,1,1942.60,1017.70,1569.00,5,1442091
1771900220.494,2,4,1,1167.70,-176.00,899.40,5,1442091
1771900220.494,2,5,1,1395.10,91.70,919.40,5,1442091
1771900220.494,2,6,1,1428.50,433.40,923.80,4,1442091
1771900220.494,2,7,1,2042.40,1059.00,1024.10,3,1442091
1771900220.494,2,8,1,1138.40,-163.80,603.40,5,1442091
1771900220.494,2,9,1,1293.90,105.10,592.70,5,1442091
1771900220.494,2,10,1,1412.80,431.30,576.90,10,1442091
1771900220.494,2,11,1,1096.20,667.10,609.40,255,1442091
1771900220.494,2,12,1,1123.20,-157.60,297.00,5,1442091
1771900220.494,2,13,1,1963.70,16.90,-23.30,255,1442091
1771900220.494,2,14,1,1702.60,469.50,85.70,255,1442091
1771900220.494,2,15,1,1573.00,864.60,95.30,5,1442091
1771900220.494,4,0,1,693.70,-476.40,410.50,5,1445496
1771900220.494,4,1,1,683.70,-649.60,451.90,5,1445496
