local_time_s,stream_t_ms,sid,cell,x_m_raw,y_m_raw,z_m_raw,x_m_corr,y_m_corr,z_m_corr
1771810966.084,850990,4,7,1.5650,-0.4610,0.1170,1.5650,-0.4610,0.1170
1771810966.084,850990,4,8,0.6970,-1.1070,0.1340,0.6970,-1.1070,0.1340
1771810966.084,850990,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810966.084,850990,4,10,1.2160,-0.8310,-0.0820,1.2160,-0.8310,-0.0820
1771810966.084,850990,4,11,1.7610,-0.6270,-0.3140,1.7610,-0.6270,-0.3140
1771810966.084,850990,4,12,0.3350,-0.6780,0.0170,0.3350,-0.6780,0.0170
1771810966.084,850990,4,13,0.4580,-0.6540,-0.0420,0.4580,-0.6540,-0.0420
1771810966.084,850990,4,14,0.5790,-0.5870,-0.1170,0.5790,-0.5870,-0.1170
1771810966.084,850990,4,15,0.6930,-0.4760,-0.2110,0.6930,-0.4760,-0.2110
1771810966.093,851029,1,0,0.1570,0.3000,0.1410,0.1570,0.3000,0.1410
1771810966.093,851029,1,1,0.7950,0.4850,0.3680,0.7950,0.4850,0.3680
1771810966.093,851029,1,2,0.7720,0.6690,0.4620,0.7720,0.6690,0.4620
1771810966.093,851029,1,3,0.8940,1.0440,0.7230,0.8940,1.0440,0.7230
1771810966.093,851029,1,4,0.2920,0.3200,0.1260,0.2920,0.3200,0.1260
1771810966.093,851029,1,5,0.3080,0.3750,0.1440,0.3080,0.3750,0.1440
1771810966.093,851029,1,6,0.3320,0.4570,0.1740,0.3320,0.4570,0.1740
1771810966.093,851029,1,7,0.3280,0.5580,0.2170,0.3280,0.5580,0.2170
1771810966.093,851029,1,8,1.0410,0.4840,-0.1230,1.0410,0.4840,-0.1230
1771810966.093,851029,1,9,1.2400,0.8420,-0.0870,1.2400,0.8420,-0.0870
1771810966.094,851029,1,10,0.4500,0.5870,0.0910,0.4500,0.5870,0.0910
1771810966.094,851029,1,11,0.8410,1.3040,0.1360,0.8410,1.3040,0.1360
1771810966.094,851029,1,12,0.4810,0.4130,-0.0900,0.4810,0.4130,-0.0900
1771810966.094,851029,1,13,0.5970,0.5980,-0.1260,0.5970,0.5980,-0.1260
1771810966.094,851029,1,14,0.4860,0.6820,-0.0550,0.4860,0.6820,-0.0550
1771810966.094,851029,1,15,0.5210,0.9830,-0.0700,0.5210,0.9830,-0.0700
1771810966.104,851033,2,0,1.4340,-0.2400,0.2230,1.4340,-0.2400,0.2230
1771810966.104,851033,2,1,0.8610,0.1700,0.1620,0.8610,0.1700,0.1620
1771810966.104,851033,2,2,0.8850,0.3540,0.1630,0.8850,0.3540,0.1630
1771810966.104,851033,2,3,0.8820,0.5510,0.1830,0.8820,0.5510,0.1830
1771810966.104,851033,2,4,0.7960,-0.0250,-0.0170,0.7960,-0.0250,-0.0170
1771810966.104,851033,2,5,0.8660,0.1600,-0.0390,0.8660,0.1600,-0.0390
1771810966.104,851033,2,6,0.8820,0.3630,-0.0420,0.8820,0.3630,-0.0420
1771810966.104,851033,2,7,0.8800,0.5810,-0.0340,0.8800,0.5810,-0.0340
1771810966.104,851033,2,8,1.2000,-0.2440,-0.4530,1.2000,-0.2440,-0.4530
1771810966.104,851033,2,9,0.8350,0.1540,-0.2490,0.8350,0.1540,-0.2490
1771810966.104,851033,2,10,0.8530,0.3690,-0.2580,0.8530,0.3690,-0.2580
1771810966.104,851033,2,11,0.8600,0.6070,-0.2710,0.8600,0.6070,-0.2710
1771810966.105,851033,2,12,0.7240,-0.0610,-0.4650,0.7240,-0.0610,-0.4650
1771810966.105,851033,2,13,0.7490,0.1560,-0.4580,0.7490,0.1560,-0.4580
1771810966.105,851033,2,14,0.7810,0.3710,-0.4880,0.7810,0.3710,-0.4880
1771810966.105,851033,2,15,0.7630,0.6020,-0.5030,0.7630,0.6020,-0.5030
1771810966.118,851037,3,0,1.0300,-0.6080,0.1930,1.0300,-0.6080,0.1930
1771810966.118,851037,3,1,0.8430,-0.3490,0.1610,0.8430,-0.3490,0.1610
1771810966.118,851037,3,2,0.8230,-0.1740,0.1600,0.8230,-0.1740,0.1600
1771810966.118,851037,3,3,0.8060,0.0020,0.1770,0.8060,0.0020,0.1770
1771810966.118,851037,3,4,0.7530,-0.5280,-0.0070,0.7530,-0.5280,-0.0070
1771810966.118,851037,3,5,0.7650,-0.3470,-0.0160,0.7650,-0.3470,-0.0160
1771810966.118,851037,3,6,0.7610,-0.1740,-0.0160,0.7610,-0.1740,-0.0160
1771810966.118,851037,3,7,0.7360,0.0000,-0.0040,0.7360,0.0000,-0.0040
1771810966.118,851037,3,8,0.6720,-0.5190,-0.1710,0.6720,-0.5190,-0.1710
1771810966.118,851037,3,9,0.6730,-0.3430,-0.1650,0.6730,-0.3430,-0.1650
1771810966.118,851037,3,10,0.6640,-0.1790,-0.1600,0.6640,-0.1790,-0.1600
1771810966.118,851037,3,11,0.6370,-0.0170,-0.1520,0.6370,-0.0170,-0.1520
1771810966.118,851037,3,12,0.5610,-0.4950,-0.3060,0.5610,-0.4950,-0.3060
1771810966.118,851037,3,13,0.5650,-0.3350,-0.2890,0.5650,-0.3350,-0.2890
1771810966.118,851037,3,14,0.5590,-0.1870,-0.2830,0.5590,-0.1870,-0.2830
1771810966.118,851037,3,15,0.5310,-0.0410,-0.2780,0.5310,-0.0410,-0.2780
1771810966.131,851041,4,0,0.8680,-1.0200,0.7040,0.8680,-1.0200,0.7040
1771810966.131,851041,4,1,1.0530,-0.8240,0.6020,1.0530,-0.8240,0.6020
1771810966.131,851041,4,2,1.0860,-0.5630,0.4690,1.0860,-0.5630,0.4690
1771810966.131,851041,4,3,1.0580,-0.3240,0.3620,1.0580,-0.3240,0.3620
1771810966.131,851041,4,4,0.8280,-1.1280,0.4150,0.8280,-1.1280,0.4150
1771810966.131,851041,4,5,1.1550,-1.0220,0.3430,1.1550,-1.0220,0.3430
1771810966.131,851041,4,6,1.4740,-0.8090,0.2420,1.4740,-0.8090,0.2420
1771810966.131,851041,4,7,1.5650,-0.4610,0.1170,1.5650,-0.4610,0.1170
1771810966.131,851041,4,8,0.6970,-1.1070,0.1340,0.6970,-1.1070,0.1340
1771810966.131,851041,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810966.131,851041,4,10,1.2160,-0.8310,-0.0820,1.2160,-0.8310,-0.0820
1771810966.131,851041,4,11,1.7610,-0.6270,-0.3140,1.7610,-0.6270,-0.3140
1771810966.132,851041,4,12,0.3350,-0.6780,0.0170,0.3350,-0.6780,0.0170
1771810966.132,851041,4,13,0.4580,-0.6540,-0.0420,0.4580,-0.6540,-0.0420
1771810966.132,851041,4,14,0.5790,-0.5870,-0.1170,0.5790,-0.5870,-0.1170
1771810966.132,851041,4,15,0.6930,-0.4760,-0.2110,0.6930,-0.4760,-0.2110
1771810966.144,851079,1,0,0.1570,0.3000,0.1410,0.1570,0.3000,0.1410
1771810966.144,851079,1,1,0.7950,0.4850,0.3680,0.7950,0.4850,0.3680
1771810966.144,851079,1,2,0.7720,0.6690,0.4620,0.7720,0.6690,0.4620
1771810966.144,851079,1,3,0.8940,1.0440,0.7230,0.8940,1.0440,0.7230
1771810966.144,851079,1,4,0.2920,0.3200,0.1260,0.2920,0.3200,0.1260
1771810966.144,851079,1,5,0.3080,0.3750,0.1440,0.3080,0.3750,0.1440
1771810966.144,851079,1,6,0.3320,0.4570,0.1740,0.3320,0.4570,0.1740
1771810966.144,851079,1,7,0.3280,0.5580,0.2170,0.3280,0.5580,0.2170
1771810966.144,851079,1,8,1.0410,0.4840,-0.1230,1.0410,0.4840,-0.1230
1771810966.144,851079,1,9,1.2400,0.8420,-0.0870,1.2400,0.8420,-0.0870
1771810966.144,851079,1,10,0.4500,0.5870,0.0910,0.4500,0.5870,0.0910
1771810966.144,851079,1,11,0.8410,1.3040,0.1360,0.8410,1.3040,0.1360
1771810966.144,851079,1,12,0.4810,0.4130,-0.0900,0.4810,0.4130,-0.0900
1771810966.144,851079,1,13,0.5970,0.5980,-0.1260,0.5970,0.5980,-0.1260
1771810966.144,851079,1,14,0.4860,0.6820,-0.0550,0.4860,0.6820,-0.0550
1771810966.144,851079,1,15,0.5210,0.9830,-0.0700,0.5210,0.9830,-0.0700
1771810966.157,851082,2,0,1.4340,-0.2400,0.2230,1.4340,-0.2400,0.2230
1771810966.157,851082,2,1,0.8610,0.1700,0.1620,0.8610,0.1700,0.1620
1771810966.157,851082,2,2,0.8850,0.3540,0.1630,0.8850,0.3540,0.1630
1771810966.157,851082,2,3,0.8820,0.5510,0.1830,0.8820,0.5510,0.1830
1771810966.157,851082,2,4,0.7960,-0.0250,-0.0170,0.7960,-0.0250,-0.0170
1771810966.157,851082,2,5,0.8660,0.1600,-0.0390,0.8660,0.1600,-0.0390
1771810966.157,851082,2,6,0.8820,0.3630,-0.0420,0.8820,0.3630,-0.0420
1771810966.157,851082,2,7,0.8800,0.5810,-0.0340,0.8800,0.5810,-0.0340
1771810966.157,851082,2,8,1.2000,-0.2440,-0.4530,1.2000,-0.2440,-0.4530
1771810966.157,851082,2,9,0.8350,0.1540,-0.2490,0.8350,0.1540,-0.2490
1771810966.157,851082,2,10,0.8530,0.3690,-0.2580,0.8530,0.3690,-0.2580
1771810966.157,851082,2,11,0.8600,0.6070,-0.2710,0.8600,0.6070,-0.2710
1771810966.157,851082,2,12,0.7240,-0.0610,-0.4650,0.7240,-0.0610,-0.4650
1771810966.157,851082,2,13,0.7490,0.1560,-0.4580,0.7490,0.1560,-0.4580
1771810966.157,851082,2,14,0.7810,0.3710,-0.4880,0.7810,0.3710,-0.4880
1771810966.157,851082,2,15,0.7630,0.6020,-0.5030,0.7630,0.6020,-0.5030
1771810966.171,851086,3,0,1.0300,-0.6080,0.1930,1.0300,-0.6080,0.1930
1771810966.171,851086,3,1,0.8430,-0.3490,0.1610,0.8430,-0.3490,0.1610
1771810966.171,851086,3,2,0.8230,-0.1740,0.1600,0.8230,-0.1740,0.1600
1771810966.171,851086,3,3,0.8060,0.0020,0.1770,0.8060,0.0020,0.1770
1771810966.171,851086,3,4,0.7530,-0.5280,-0.0070,0.7530,-0.5280,-0.0070
1771810966.171,851086,3,5,0.7650,-0.3470,-0.0160,0.7650,-0.3470,-0.0160
1771810966.171,851086,3,6,0.7610,-0.1740,-0.0160,0.7610,-0.1740,-0.0160
1771810966.171,851086,3,7,0.7360,0.0000,-0.0040,0.7360,0.0000,-0.0040
1771810966.171,851086,3,8,0.6720,-0.5190,-0.1710,0.6720,-0.5190,-0.1710
1771810966.171,851086,3,9,0.6730,-0.3430,-0.1650,0.6730,-0.3430,-0.1650
1771810966.171,851086,3,10,0.6640,-0.1790,-0.1600,0.6640,-0.1790,-0.1600
1771810966.171,851086,3,11,0.6370,-0.0170,-0.1520,0.6370,-0.0170,-0.1520
1771810966.171,851086,3,12,0.5610,-0.4950,-0.3060,0.5610,-0.4950,-0.3060
1771810966.171,851086,3,13,0.5650,-0.3350,-0.2890,0.5650,-0.3350,-0.2890
1771810966.171,851086,3,14,0.5590,-0.1870,-0.2830,0.5590,-0.1870,-0.2830
1771810966.171,851086,3,15,0.5310,-0.0410,-0.2780,0.5310,-0.0410,-0.2780
1771810966.184,851090,4,0,0.8680,-1.0200,0.7040,0.8680,-1.0200,0.7040
1771810966.184,851090,4,1,1.0530,-0.8240,0.6020,1.0530,-0.8240,0.6020
1771810966.184,851090,4,2,1.0860,-0.5630,0.4690,1.0860,-0.5630,0.4690
1771810966.184,851090,4,3,1.0580,-0.3240,0.3620,1.0580,-0.3240,0.3620
1771810966.184,851090,4,4,0.8280,-1.1280,0.4150,0.8280,-1.1280,0.4150
1771810966.184,851090,4,5,1.1550,-1.0220,0.3430,1.1550,-1.0220,0.3430
1771810966.184,851090,4,6,1.4740,-0.8090,0.2420,1.4740,-0.8090,0.2420
1771810966.184,851090,4,7,1.5650,-0.4610,0.1170,1.5650,-0.4610,0.1170
1771810966.184,851090,4,8,0.6970,-1.1070,0.1340,0.6970,-1.1070,0.1340
1771810966.184,851090,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810966.184,851090,4,10,1.2160,-0.8310,-0.0820,1.2160,-0.8310,-0.0820
1771810966.185,851090,4,11,1.7610,-0.6270,-0.3140,1.7610,-0.6270,-0.3140
1771810966.185,851090,4,12,0.3350,-0.6780,0.0170,0.3350,-0.6780,0.0170
1771810966.185,851090,4,13,0.4580,-0.6540,-0.0420,0.4580,-0.6540,-0.0420
1771810966.185,851090,4,14,0.5790,-0.5870,-0.1170,0.5790,-0.5870,-0.1170
1771810966.185,851090,4,15,0.6930,-0.4760,-0.2110,0.6930,-0.4760,-0.2110
1771810966.207,851129,1,0,0.1570,0.3000,0.1410,0.1570,0.3000,0.1410
1771810966.207,851129,1,1,0.7950,0.4850,0.3680,0.7950,0.4850,0.3680
1771810966.207,851129,1,2,0.7720,0.6690,0.4620,0.7720,0.6690,0.4620
1771810966.207,851129,1,3,0.8940,1.0440,0.7230,0.8940,1.0440,0.7230
1771810966.207,851129,1,4,0.2920,0.3200,0.1260,0.2920,0.3200,0.1260
1771810966.207,851129,1,5,0.3080,0.3750,0.1440,0.3080,0.3750,0.1440
1771810966.207,851129,1,6,0.3320,0.4570,0.1740,0.3320,0.4570,0.1740
1771810966.208,851129,1,7,0.3280,0.5580,0.2170,0.3280,0.5580,0.2170
1771810966.208,851129,1,8,1.0410,0.4840,-0.1230,1.0410,0.4840,-0.1230
1771810966.208,851129,1,9,1.2400,0.8420,-0.0870,1.2400,0.8420,-0.0870
1771810966.208,851129,1,10,0.4500,0.5870,0.0910,0.4500,0.5870,0.0910
1771810966.208,851129,1,11,0.8410,1.3040,0.1360,0.8410,1.3040,0.1360
1771810966.208,851129,1,12,0.4810,0.4130,-0.0900,0.4810,0.4130,-0.0900
1771810966.208,851129,1,13,0.5970,0.5980,-0.1260,0.5970,0.5980,-0.1260
1771810966.208,851129,1,14,0.4860,0.6820,-0.0550,0.4860,0.6820,-0.0550
1771810966.208,851129,1,15,0.5210,0.9830,-0.0700,0.5210,0.9830,-0.0700
1771810966.209,851132,2,0,1.4340,-0.2400,0.2230,1.4340,-0.2400,0.2230
1771810966.209,851132,2,1,0.8610,0.1700,0.1620,0.8610,0.1700,0.1620
1771810966.209,851132,2,2,0.8850,0.3540,0.1630,0.8850,0.3540,0.1630
1771810966.209,851132,2,3,0.8820,0.5510,0.1830,0.8820,0.5510,0.1830
1771810966.209,851132,2,4,0.7960,-0.0250,-0.0170,0.7960,-0.0250,-0.0170
1771810966.209,851132,2,5,0.8660,0.1600,-0.0390,0.8660,0.1600,-0.0390
1771810966.209,851132,2,6,0.8820,0.3630,-0.0420,0.8820,0.3630,-0.0420
