local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.778,6,0,1,-1825.90,-1657.50,1777.70,5,2365068
1772481360.778,6,1,1,-686.30,-147.50,1332.60,5,2365068
1772481360.778,6,2,1,-668.00,-80.30,1321.50,5,2365068
1772481360.778,6,3,1,-653.30,-34.90,1317.20,5,2365068
1772481360.778,6,4,1,-695.00,-254.70,1273.40,5,2365068
1772481360.778,6,5,1,-725.40,-179.10,1271.20,5,2365068
1772481360.778,6,6,1,-692.50,-89.40,1274.30,5,2365068
1772481360.778,6,7,1,-654.60,-32.50,1278.20,5,2365068
1772481360.778,6,8,1,-689.30,-256.20,1191.50,5,2365068
1772481360.778,6,9,1,-701.80,-163.00,1205.80,255,2365068
1772481360.778,6,10,1,-703.20,-92.40,1216.60,5,2365068
1772481360.778,6,11,1,-666.90,-31.30,1234.70,5,2365068
1772481360.778,6,12,1,-654.10,-217.90,1127.30,5,2365068
1772481360.778,6,13,1,-1535.50,-821.60,452.50,4,2365068
1772481360.778,6,14,1,-682.80,-82.60,1163.20,5,2365068
1772481360.778,6,15,1,-655.40,-26.80,1191.30,5,2365068
1772481360.869,7,0,1,-657.60,235.50,1123.60,5,2365088
1772481360.869,7,1,1,-707.00,182.10,1121.90,5,2365088
1772481360.869,7,2,1,-675.00,92.10,1168.50,5,2365088
1772481360.869,7,3,1,-662.20,40.10,1187.10,5,2365088
1772481360.869,7,4,1,-651.50,218.20,1210.50,255,2365088
1772481360.869,7,5,1,-707.10,179.80,1203.70,5,2365088
1772481360.869,7,6,1,-697.10,102.60,1218.70,5,2365088
1772481360.869,7,7,1,-677.30,45.20,1231.50,5,2365088
1772481360.869,7,8,1,-665.10,228.70,1274.90,255,2365088
1772481360.869,7,9,1,-702.30,174.20,1272.40,5,2365088
1772481360.869,7,10,1,-691.60,101.70,1274.30,5,2365088
1772481360.869,7,11,1,-667.50,46.90,1277.80,5,2365088
1772481360.869,7,12,1,-656.50,210.80,1338.50,255,2365088
1772481360.869,7,13,1,-711.20,179.00,1339.50,5,2365088
1772481360.869,7,14,1,-694.10,104.00,1327.80,5,2365088
1772481360.869,7,15,1,-670.60,50.30,1321.30,5,2365088
1772481360.869,8,0,1,-145.40,718.40,838.50,5,2365103
1772481360.869,8,1,1,-329.70,859.00,772.50,5,2365103
1772481360.869,8,2,1,-562.30,879.90,759.10,5,2365103
1772481360.869,8,3,1,-903.10,1067.60,601.70,5,2365103
1772481360.869,8,4,1,107.90,1343.90,864.00,10,2365103
1772481360.869,8,5,1,-313.00,1024.00,978.70,5,2365103
1772481360.869,8,6,1,-571.30,990.00,989.50,255,2365103
1772481360.869,8,7,1,-1288.30,2019.30,643.10,255,2365103
1772481360.869,8,8,1,231.20,1710.40,1228.40,255,2365103
1772481360.869,8,9,1,-226.10,1735.80,1211.60,5,2365103
1772481360.869,8,10,1,-672.60,1810.10,1208.40,255,2365103
1772481360.869,8,11,1,-1118.70,1706.70,1228.50,5,2365103
1772481360.869,8,12,1,715.50,3039.50,2032.90,255,2365103
1772481360.869,8,13,1,-199.50,2031.50,1725.30,255,2365103
1772481360.869,8,14,1,-783.50,2786.00,1895.00,255,2365103
1772481360.869,8,15,1,-1898.00,3792.30,2222.70,255,2365103
1772481360.869,1,0,1,352.40,539.40,629.10,5,2376503
1772481360.869,1,1,1,503.00,554.60,678.10,5,2376503
1772481360.869,1,2,1,530.40,446.60,665.40,255,2376503
1772481360.869,1,3,1,536.10,344.10,656.60,255,2376503
1772481360.869,1,4,1,402.30,604.40,552.90,5,2376503
1772481360.869,1,5,1,526.90,572.90,561.70,5,2376503
1772481360.869,1,6,1,540.70,450.80,555.20,5,2376503
1772481360.869,1,7,1,587.80,350.90,557.80,255,2376503
1772481360.869,1,8,1,442.70,657.10,441.60,5,2376503
1772481360.869,1,9,1,512.80,562.00,444.00,5,2376503
1772481360.869,1,10,1,533.30,447.80,449.20,5,2376503
1772481360.869,1,11,1,1836.10,515.30,279.80,4,2376503
1772481360.869,1,12,1,395.70,595.80,344.70,255,2376503
1772481360.869,1,13,1,962.60,907.20,85.30,4,2376503
1772481360.869,1,14,1,1184.20,717.40,44.70,5,2376503
